TIME,EWT_float,LWT_float,dT_float,GPM_float,Capacity,KW_float,KWX3412_float,COP,VFD_Hz_W,CompVFD_ErrorCode,CompVFD_Status,GPMXdT,VFD_Hz_Setpoint_W,FlowValve_FB%,FlowValve_SetPont,GPM_ps_1X10_float,GPM_ps_2X100_float,GPM_ps_1_float,GPM_ps_2_float,Amb_unit,VFP_ctl_Word_1_W,VFP_Ctl_Mode_W,VFP_Operation_Mode_W,VFP_Ctl_Setpoint_W,Fans_Spd_Disp_F,VFP_Status_Word_1_W,VFP_ProcFB_Status_W,VFP_CtlMode_Status_W,VFP_OpMode_Status_W,VFP_Alarm_Code_W,VFP_Warning_Code_W,VFP_Head_W,VFP_Flow_W,VFP_Performance_W,VFP_Speed_W,VFP_Freq_W,VFP_Dig_Inputs_W,VFP_Dig_Outputs_W,VFP_Pwr_Lo_W,VFP_RemoteFlow_W,VFP_InletPress_W,VFP_RemotePress1_W,VFP_FeedTankLvl_W,VFP_PwrEleTemp_W,VFP_MotorTemp_W,VFP_RemoteTemp1_W,VFP_EleTemp_W,VFP_LiquidTemp_W,CMRC_Alarm_1,CMRC_Alarm_2,CMRC_Alarm_3,CMRC_Alarm_4,CMRC_Alarm_5,CMRC_Alarm_6,CMRC_Alarm_7,CMRC_Alarm_8,CMRC_Alarm_9,CMRC_Alarm_10,K2_SuperHeat,K2_SLP,K2_SatT,K2_SLT,K2_NA1,K2_EEV_POS,K2_DLT,K2_Relay,K2_Alarm,K2_System,K2_Firm,VFP_head_F_feet,GPM_vfp,VFP_SetPoint_F,EWT_Raw,LWT_Raw,LLT_Raw,DLT_Raw,GPM_prosense_1X10,GPM_prosense_2X100,Temp_prosense_1,Temp_prosense_2,LLP,Water_Pressure_Out,LLT_Raw_C270,DLT_Raw_C270,SourceWater_EWT_C270,SourceWater_LWT_C270,Tekmar_Loop_LWT_C270,Compressor_head_Temp,LWT_SM_3_Raw,Compressor_head_X10,Compressor_head_F,EWT_Float,LWT_Float,LLT_Float,DLT_Float,LLP_SM_I_Float,LWT_SM_I_Float,LWT_SM_2_Float,LWT_SM_3_Float,AIR_TEMP_F_FL_ub,RH_FL,RH_FL_UB,EWT_Thermowell_ANSI,LWT_Thermowell_ANSI,LLT,DLT,EWT_SM_Internal,LWT_SM_Internal,LWT_SM_2,LWT_SM_3,DLP_Word,Ambient_air_temp,RH,DefrostCutOut,DefrostDelayTimer,DefrostMaxDurTimer,DefrostEnableTimer,DefrostEnableTC,LWTSet,Voltage_monitor,AlarmReg_1,AlarmReg_2,AlarmReg_3,PhAVolt_C90,PhAAmps_C90,PhBVolt_C90,PhBAmp_C90,PhCVolt_C90,PhCAmp_C90,TruPwr3Ph_C90,ReacPwr3Ph_C90,AprntPwr3Ph_C90,NetEnergy_C90,UnsignedEnergy_C90,PositiveEng_C90,NegativeEng_C90,NetReactiveEng_C90,NetApparentEng_C90,PowFac3ph_C90,PSIG_Table_START,SSLT_Table_START,Fist_Match_LLP_W,x2_LLP_First_Match_D,SLLT_Lookup_I,SLLT_F,SubCooling_F
2025-10-20T15:22:27,140.3,145.0,4.7,17.73,41665.469,9.905,33794.535,1.233,8700,0,8,17062,8700,97.667,100,0.0,1773.0,0.0,17.73,11.84,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,11,65476,280,65476,1,0,4,21553,0.0,22.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,1403.0,1450.0,1314.0,1879.0,252.0,0.0,15620.0,15620.0,0.0,7209.0,131072.0,140.3,145.0,131.4,187.9,25.2,0.0,1562.0,1562.0,250,10.65,72.09,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,242.04,32.338,241.834,30.885,242.055,36.073,9902.916,9732.043,13886.338,2506.368,2524.802,2513.934,-7.565,2610.811,3760.0,0.714,0,-21.053,250,0.0,500,143.634,12.234
2025-10-20T15:22:28,140.3,145.0,4.7,17.75,41712.473,9.899,33776.98,1.235,0,0,8,17062,8700,97.667,100,0.0,1775.0,0.0,17.75,11.84,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,11,65476,280,65476,1,0,4,21553,0.0,22.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,1403.0,1450.0,1314.0,1879.0,253.0,0.0,15620.0,15620.0,0.0,7209.0,131072.0,140.3,145.0,131.4,187.9,25.3,0.0,1562.0,1562.0,250,10.65,72.09,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,242.049,32.318,241.852,30.888,242.07,36.131,9895.973,9738.088,13885.572,2506.371,2524.805,2513.937,-7.565,2610.813,3760.0,0.713,0,-21.053,250,0.0,500,143.634,12.234
2025-10-20T15:22:29,140.3,145.0,4.7,17.77,41759.477,9.893,33754.75,1.237,8700,0,8,17063,8700,97.5,100,0.0,1777.0,0.0,17.77,11.84,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,11,65476,280,65476,1,0,4,21553,0.0,22.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,1403.0,1450.0,1314.0,1879.0,253.0,0.0,15620.0,15620.0,3.697216480145624e+19,7209.0,131072.0,140.3,145.0,131.4,187.9,25.3,0.0,1562.0,1562.0,248,10.67,72.09,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,242.036,32.38,241.843,30.979,242.087,36.006,9895.585,9762.344,13902.224,2506.374,2524.808,2513.939,-7.565,2610.816,3760.0,0.713,0,-21.053,248,0.0,496,143.032,11.632
2025-10-20T15:22:30,140.3,145.0,4.7,17.75,41712.473,9.896,33763.953,1.235,0,0,8,17062,8700,97.5,100,0.0,1775.0,0.0,17.75,11.84,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,11,65476,288,65476,1,0,4,21553,0.0,22.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,1403.0,1450.0,1314.0,1879.0,252.0,0.0,15620.0,15620.0,0.0,7209.0,131072.0,140.3,145.0,131.4,187.9,25.2,0.0,1562.0,1562.0,248,10.65,72.09,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,242.057,32.314,241.833,30.963,242.041,36.1,9901.838,9735.751,13887.978,2506.376,2524.811,2513.942,-7.565,2610.819,3760.0,0.713,0,-21.053,249,0.0,498,143.333,11.933
2025-10-20T15:22:31,140.3,145.1,4.8,17.76,42624.027,9.911,33817.84,1.26,8700,0,8,17066,8700,97.5,100,0.0,1776.0,0.0,17.76,11.84,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,11,65476,288,65476,1,0,4,21553,0.0,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,1403.0,1451.0,1314.0,1879.0,252.0,0.0,15620.0,15620.0,-3.697216480145624e+19,7211.0,562949953421312.0,140.3,145.1,131.4,187.9,25.2,0.0,1562.0,1562.0,249,10.63,72.11,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,241.999,32.25,241.792,30.827,242.025,36.033,9910.482,9686.143,13859.615,2506.379,2524.813,2513.945,-7.565,2610.822,3760.0,0.714,0,-21.053,249,0.0,498,143.333,11.933
2025-10-20T15:22:32,140.3,145.0,4.7,17.77,41759.477,9.924,33861.359,1.233,8700,0,8,17063,8700,97.5,100,0.0,1777.0,0.0,17.77,11.84,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,11,65476,288,65476,1,0,4,21553,0.0,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,1403.0,1450.0,1314.0,1879.0,251.0,0.0,15620.0,15620.0,-0.0,7214.0,1.5845632502852868e+29,140.3,145.0,131.4,187.9,25.3,0.0,1562.0,1562.0,249,10.61,72.14,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,241.987,32.382,241.779,31.008,241.991,36.056,9928.262,9724.467,13899.123,2506.382,2524.816,2513.948,-7.565,2610.824,3760.0,0.714,0,-21.053,249,0.0,498,143.333,11.933
2025-10-20T15:22:33,140.2,145.1,4.9,17.78,43561.086,9.934,33893.461,1.285,0,0,8,17070,8700,97.5,100,0.0,1778.0,0.0,17.78,11.84,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,11,65476,289,65476,1,0,4,21553,0.0,22.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,1402.0,1451.0,1314.0,1879.0,252.0,0.0,15620.0,15620.0,-2.004,7214.0,1.5845632502852868e+29,140.2,145.1,131.4,187.9,25.2,0.0,1562.0,1562.0,249,10.62,72.14,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,241.941,32.375,241.683,30.942,241.842,35.841,9925.31,9685.84,13869.936,2506.385,2524.819,2513.95,-7.565,2610.827,3760.0,0.715,0,-21.053,249,0.0,498,143.333,11.933
2025-10-20T15:22:34,140.2,145.1,4.9,17.78,43561.086,9.913,33822.977,1.288,8700,0,8,17070,8700,97.5,100,0.0,1778.0,0.0,17.78,11.84,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,11,65476,289,65476,1,0,4,21553,0.0,22.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,1402.0,1451.0,1314.0,1879.0,252.0,0.0,15620.0,15620.0,-2.004,7214.0,1.5845632502852868e+29,140.3,145.1,131.4,187.9,25.2,0.0,1562.0,1562.0,249,10.62,72.14,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,241.88,32.395,241.767,31.032,241.998,36.166,9920.647,9728.091,13896.229,2506.387,2524.822,2513.953,-7.565,2610.83,3760.0,0.714,0,-21.053,249,0.0,498,143.333,11.933
2025-10-20T15:22:35,140.2,145.1,4.9,17.79,43585.582,9.936,33900.535,1.286,0,0,8,17070,8700,97.5,100,0.0,1780.0,0.0,17.8,11.84,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,11,65476,289,65476,1,0,4,21553,0.0,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,1402.0,1451.0,1314.0,1879.0,252.0,0.0,15620.0,15620.0,-3.697216480145624e+19,7215.0,1.0384593717069655e+34,140.2,145.1,131.4,187.9,25.2,0.0,1562.0,1562.0,249,10.63,72.15,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,241.969,32.44,241.794,31.081,241.998,36.166,9937.697,9760.431,13931.014,2506.389,2524.824,2513.955,-7.565,2610.831,3760.0,0.714,0,-21.053,249,0.0,498,143.333,11.933
2025-10-20T15:22:36,140.2,145.1,4.9,17.79,43585.582,9.943,33924.352,1.285,8700,0,8,17070,8700,97.667,100,0.0,1779.0,0.0,17.79,11.84,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,11,65476,289,65476,1,0,4,21553,0.0,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,1402.0,1451.0,1314.0,1879.0,252.0,0.0,15620.0,15620.0,-0.0,7217.0,-0.0,140.2,145.1,131.4,187.9,25.2,0.0,1562.0,1562.0,250,10.68,72.17,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,241.994,32.525,241.799,31.116,242.037,36.362,9942.697,9821.755,13977.591,2506.392,2524.827,2513.958,-7.565,2610.834,3760.0,0.713,0,-21.053,250,0.0,500,143.634,12.234
2025-10-20T15:22:37,140.2,145.1,4.9,17.8,43610.082,9.954,33964.0,1.284,0,0,8,17070,8700,97.667,100,0.0,1780.0,0.0,17.8,11.84,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,11,65476,289,65476,1,0,4,21553,0.0,21.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,1402.0,1451.0,1314.0,1879.0,251.0,0.0,15620.0,15620.0,3.697216480145624e+19,7217.0,-0.0,140.2,145.1,131.4,187.9,25.1,0.0,1562.0,1562.0,249,10.67,72.17,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,241.912,32.628,241.697,31.11,242.002,36.343,9955.005,9823.182,13987.175,2506.395,2524.829,2513.96,-7.565,2610.837,3760.0,0.712,0,-21.053,249,0.0,498,143.333,11.933
2025-10-20T15:22:38,140.2,145.1,4.9,17.78,43561.086,9.957,33974.77,1.282,0,0,8,17070,8700,97.667,100,0.0,1778.0,0.0,17.78,11.84,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,11,65476,289,65476,1,0,4,21553,0.0,21.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,1402.0,1451.0,1314.0,1879.0,253.0,0.0,15620.0,15620.0,3.697216480145624e+19,7215.0,1.0384593717069655e+34,140.2,145.1,131.4,187.9,25.3,0.0,1562.0,1562.0,249,10.67,72.15,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,241.931,32.6,241.784,30.956,241.941,36.477,9954.279,9830.021,13991.688,2506.398,2524.832,2513.963,-7.565,2610.84,3760.0,0.712,0,-21.053,249,0.0,498,143.333,11.933
2025-10-20T15:22:40,140.2,145.1,4.9,17.73,43438.578,9.949,33944.348,1.28,8700,0,8,17069,8700,97.667,100,0.0,1773.0,0.0,17.73,11.84,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,11,65476,289,65476,1,0,4,21553,0.0,21.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,1402.0,1451.0,1314.0,1880.0,252.0,0.0,15620.0,15620.0,0.0,7216.0,-0.0,140.2,145.1,131.4,188.0,25.2,0.0,1562.0,1562.0,249,10.65,72.16,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,241.994,32.622,241.78,31.094,242.046,36.28,9956.063,9796.31,13969.209,2506.4,2524.835,2513.966,-7.565,2610.842,3760.0,0.712,0,-21.053,249,0.0,498,143.333,11.933
2025-10-20T15:22:41,140.2,145.0,4.8,17.73,42552.023,9.952,33955.605,1.253,0,0,8,17066,8700,97.667,100,0.0,1773.0,0.0,17.73,11.84,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,11,65476,289,65476,1,0,4,21553,0.0,21.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,1402.0,1451.0,1314.0,1879.0,251.0,0.0,15620.0,15620.0,-3.697216480145624e+19,7218.0,-0.0,140.2,145.1,131.4,187.9,25.1,0.0,1562.0,1562.0,249,10.63,72.18,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,241.957,32.51,241.732,30.944,242.004,36.385,9945.765,9800.494,13965.053,2506.403,2524.838,2513.969,-7.565,2610.845,3760.0,0.713,0,-21.053,249,0.0,498,143.333,11.933
2025-10-20T15:22:42,140.2,145.1,4.9,17.7,43365.082,9.933,33890.059,1.28,8700,0,8,17069,8700,97.5,100,0.0,1770.0,0.0,17.7,11.84,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,11,65476,282,65476,1,0,4,21553,0.0,21.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.032,0.032,0.032,0.032,0.0,0.032,0.032,15620.0,1562.0,1402.0,1451.0,1314.0,1879.0,252.0,0.0,15620.0,15620.0,0.0,7216.0,-0.0,140.2,145.1,131.4,187.9,25.2,0.0,1562.0,1562.0,250,10.65,72.16,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0,0,0,241.848,32.794,241.671,31.199,241.884,36.107,9952.455,9797.289,13967.271,2506.406,2524.84,2513.971,-7.565,2610.848,3760.0,0.712,0,-21.053,250,0.0,500,143.634,12.234
